client_id,product_type,transaction_date,amount,transaction_type,revenue
177,card,2024-03-12,99999.0,purchase,1230.17
177,loan,2023-12-24,8.19,repayment,0.11
177,loan,2023-06-30,121.35,interest,1.45
177,loan,2024-04-07,129.58,repayment,0.87
177,loan,2024-04-14,464.19,repayment,6.58
177,loan,2024-09-05,74.55,repayment,0.39
177,loan,2024-07-29,195.91,fee,2.47
177,loan,2023-02-15,-100.0,repayment,-1.1
178,account,2024-01-14,33.5,withdrawal,0.54
178,account,2023-10-13,73.63,withdrawal,0.82
178,account,2023-03-30,99999.0,deposit,0.0
178,account,2023-01-20,162.76,transfer_out,1.73
178,account,2022-06-28,236.91,withdrawal,3.35
178,account,2022-12-01,9.8,deposit,0.0
178,account,2023-06-10,19.97,withdrawal,0.36
178,card,2023-03-25,35.19,purchase,0.39
178,card,2023-02-01,19.65,purchase,0.32
178,card,2022-03-15,126.14,,
178,loan,2024-04-02,149.44,repayment,1.4
178,loan,2023-10-21,103.3,repayment,0.84
178,loan,2023-04-18,89.73,repayment,0.53
178,loan,2023-09-16,165.03,repayment,1.24
178,loan,2023-09-05,47.42,,
179,account,2024-08-03,175.7,deposit,0.0
179,account,2023-08-12,40.7,transfer_out,0.22
179,account,2023-12-14,65.33,deposit,0.0
179,account,2024-12-15,411.47,withdrawal,4.96
179,card,2023-06-23,118.28,withdrawal,1.43
179,card,2024-12-06,23.92,withdrawal,0.28
179,card,2024-06-25,80.91,purchase,1.05
179,card,2024-10-28,230.62,,
180,card,2023-06-17,156.17,fee,1.92
180,card,2023-12-10,472.15,purchase,6.26
180,card,2023-07-19,99.45,purchase,1.36
180,card,2022-04-13,229.51,purchase,4.49
181,account,2024-06-24,90.62,transfer_in,0.0
181,account,2025-01-26,53.93,transfer_out,0.45
181,account,2025-03-26,36.42,transfer_in,0.0
181,account,2025-04-23,230.88,withdrawal,0.0
181,account,2024-08-16,12.71,transfer_in,0.0
181,account,2025-06-08,28.42,withdrawal,0.49
181,account,2024-10-06,31.9,transfer_out,0.23
181,account,2024-01-30,48.31,withdrawal,0.53
181,account,2025-02-08,196.41,transfer_out,1.88
181,account,2025-05-02,37.28,deposit,0.0
181,account,2024-11-03,230.76,,
181,card,2024-11-11,211.29,purchase,2.93
181,card,2025-06-16,135.78,fee,2.07
181,card,2024-02-28,45.21,,
181,card,2024-10-13,5.09,purchase,0.07
181,card,2024-12-09,262.73,fee,4.63
181,card,2024-07-06,99999.0,withdrawal,1149.55
181,card,2025-02-02,77.5,withdrawal,1.21
181,card,2025-02-12,153.14,refund,-2.28
181,card,2025-05-21,73.84,purchase,1.29
181,loan,2024-12-16,49.75,repayment,0.5
182,account,2022-11-14,93.36,deposit,0.0
182,account,2023-07-09,42.88,withdrawal,0.79
182,account,2023-10-09,68.28,transfer_out,0.57
182,account,2022-12-15,-100.0,withdrawal,-999.0
182,account,2022-12-28,0.58,transfer_in,0.0
182,account,2024-02-18,81.02,transfer_out,0.72
182,account,2022-12-28,51.6,withdrawal,0.66
182,card,2024-08-03,133.79,purchase,1.51
182,card,2024-02-11,3.6,purchase,0.06
182,card,2023-06-19,24.23,purchase,0.29
182,card,2023-01-19,511.51,purchase,5.2
183,account,2022-12-05,97.01,deposit,0.0
183,account,2023-04-07,120.48,transfer_out,1.68
183,account,2022-11-30,121.64,deposit,0.0
183,account,2022-05-17,191.62,transfer_in,0.0
183,loan,2022-08-12,129.75,repayment,1.79
183,loan,2024-02-25,42.7,interest,0.53
183,loan,2024-04-03,101.84,fee,1.13
183,loan,2023-07-16,61.6,repayment,0.57
183,loan,2023-04-15,2.85,repayment,0.03
184,account,2025-02-12,66.99,transfer_in,0.0
184,account,2024-02-02,1.1,deposit,0.0
184,account,2024-09-09,4.52,withdrawal,0.08
184,account,2025-01-28,74.7,deposit,0.0
184,card,2025-04-24,43.12,,
184,card,2023-09-25,98.95,purchase,1.81
184,card,2024-10-27,421.55,purchase,-999.0
184,loan,2024-08-30,99.31,repayment,0.5
184,loan,2024-03-01,128.87,repayment,1.19
184,loan,2024-08-27,73.82,repayment,0.94
184,loan,2025-01-02,15.69,fee,0.3
184,loan,2023-11-07,19.59,repayment,0.24
184,loan,2025-03-21,264.41,repayment,3.7
185,loan,2023-12-12,226.1,interest,4.35
185,loan,2025-01-11,-100.0,repayment,-0.5
185,loan,2024-12-22,3.9,repayment,0.02
185,loan,2024-01-08,275.74,repayment,3.19
185,loan,2024-02-27,107.13,repayment,1.18
186,account,2023-03-27,34.6,deposit,0.0
186,account,2024-03-21,299.48,transfer_in,0.0
186,account,2023-11-07,21.57,deposit,0.0
186,account,2023-09-19,5.33,transfer_in,0.0
186,account,2023-06-15,1.08,transfer_in,0.0
186,account,2023-06-17,167.91,,
187,account,2022-10-29,92.1,transfer_out,0.47
187,account,2022-06-16,43.5,transfer_out,0.58
187,account,2023-04-12,31.23,withdrawal,0.47
187,account,2023-11-03,150.07,withdrawal,2.02
187,account,2022-10-05,471.77,transfer_in,0.0
187,account,2023-10-29,48.08,deposit,0.0
187,account,2023-01-27,304.59,transfer_in,0.0
187,card,2022-09-16,13.95,refund,-0.19
187,card,2023-07-24,8.24,withdrawal,0.12
187,card,2022-09-21,48.93,withdrawal,0.56
187,card,2023-11-23,133.0,purchase,
187,card,2023-09-14,131.25,fee,2.55
187,card,2022-07-19,39.06,purchase,0.63
187,card,2023-07-11,23.9,purchase,0.47
187,card,2022-11-15,95.8,refund,-1.8
187,card,2022-11-18,121.18,purchase,1.99
187,card,2022-03-31,135.73,fee,1.85
187,loan,2022-10-01,328.42,fee,3.61
187,loan,2022-12-06,15.48,repayment,0.09
187,loan,2023-07-27,470.46,repayment,5.26
187,loan,2023-11-09,207.27,repayment,1.62
188,account,2022-09-07,198.12,deposit,0.0
188,account,2024-05-24,20.73,deposit,0.0
188,account,2023-05-20,99999.0,deposit,0.0
188,account,2023-03-31,-100.0,deposit,0.0
188,account,2023-03-11,22.44,deposit,0.0
188,card,2023-10-19,52.45,,
188,card,2022-08-16,220.27,fee,3.67
188,card,2023-02-25,41.59,purchase,0.56
188,loan,2023-09-15,42.62,repayment,0.36
188,loan,2023-10-16,-100.0,,
188,loan,2022-11-05,20.49,repayment,0.18
188,loan,2022-09-21,74.72,repayment,0.38
188,loan,2023-02-08,255.73,repayment,1.98
188,loan,2022-10-05,10.21,repayment,0.06
188,loan,2022-08-14,0.0,fee,0.0
189,account,2024-11-14,57.13,transfer_in,0.0
189,account,2024-04-22,-100.0,transfer_out,-0.81
189,account,2023-07-09,184.02,transfer_in,0.0
189,account,2024-10-16,25.24,deposit,0.0
189,account,2024-03-22,40.57,withdrawal,0.71
189,account,2023-10-14,17.02,transfer_in,0.0
189,card,2023-05-22,137.71,withdrawal,2.0
189,card,2024-12-22,78.01,purchase,1.4
189,card,2024-08-14,90.97,,
189,card,2024-04-07,191.66,purchase,2.5
189,loan,2023-09-11,0.0,repayment,0.0
189,loan,2024-08-30,99999.0,repayment,807.73
189,loan,2024-09-24,4.89,repayment,0.07
189,loan,2023-06-08,297.83,repayment,3.15
189,loan,2024-02-09,28.24,repayment,0.24
189,loan,2023-06-08,200.84,interest,-999.0
189,loan,2024-12-31,17.12,repayment,0.21
189,loan,2024-11-23,15.36,repayment,0.11
189,loan,2024-06-22,82.43,repayment,0.78
190,account,2024-05-03,54.45,transfer_in,0.0
190,account,2023-08-01,67.21,withdrawal,0.81
190,account,2023-11-10,37.2,transfer_out,0.4
190,account,2024-04-10,44.25,transfer_out,0.31
190,account,2023-07-16,89.91,deposit,0.0
190,account,2023-08-05,30.02,withdrawal,0.41
190,account,2024-04-22,356.44,withdrawal,3.85
190,card,2024-01-13,41.82,purchase,0.82
190,card,2024-08-29,80.77,purchase,1.04
190,card,2023-08-27,137.13,fee,1.86
190,card,2022-12-24,204.43,fee,2.13
190,card,2023-04-12,256.08,withdrawal,-999.0
190,card,2024-08-25,0.0,withdrawal,0.0
190,card,2023-05-30,445.03,purchase,6.46
190,card,2023-05-10,278.77,fee,3.09
190,card,2023-08-21,21.83,,
190,loan,2024-09-16,66.63,repayment,0.68
190,loan,2024-10-16,95.38,repayment,1.07
190,loan,2024-06-29,657.27,interest,0.0
190,loan,2024-02-25,137.58,repayment,0.77
190,loan,2023-07-01,144.44,repayment,1.62
190,loan,2024-08-04,13.64,,
190,loan,2024-02-27,183.98,repayment,2.1
191,card,2024-07-14,263.36,purchase,3.95
191,card,2023-12-18,350.36,purchase,6.86
191,card,2024-08-15,136.58,purchase,1.54
191,loan,2024-12-30,11.84,repayment,0.09
191,loan,2025-02-05,99999.0,repayment,1110.23
191,loan,2024-06-29,9.82,fee,0.17
191,loan,2025-02-22,99999.0,repayment,1182.66
191,loan,2025-03-13,100.63,fee,1.25
191,loan,2024-08-29,92.49,interest,1.09
192,account,2023-09-07,15.73,transfer_in,0.0
192,account,2024-04-22,49.52,withdrawal,0.89
192,account,2024-04-22,86.6,withdrawal,1.5
192,account,2024-07-16,99999.0,withdrawal,1606.02
192,card,2024-06-22,12.21,purchase,0.2
192,card,2024-01-16,158.54,purchase,
192,card,2024-12-14,3.97,purchase,0.06
192,card,2025-03-02,63.3,,
192,card,2023-12-30,53.69,fee,0.57
192,loan,2024-09-24,0.0,fee,0.0
192,loan,2025-01-06,93.03,repayment,0.5
192,loan,2025-09-15,68.02,repayment,0.76
192,loan,2025-01-27,53.7,repayment,0.4
192,loan,2025-06-26,87.33,repayment,1.07
192,loan,2024-03-16,40.29,repayment,0.34
193,card,2024-11-23,1.55,withdrawal,0.02
193,card,2023-12-01,161.61,purchase,2.95
193,card,2023-08-02,192.13,purchase,3.02
193,card,2024-05-29,11.59,purchase,0.17
193,card,2024-03-07,227.9,purchase,
193,card,2023-12-29,24.94,withdrawal,0.0
193,card,2024-03-28,398.49,fee,0.0
193,loan,2023-05-03,2.72,interest,0.04
193,loan,2023-05-16,201.1,fee,3.38
193,loan,2024-07-29,15.72,repayment,0.22
193,loan,2023-12-26,21.79,interest,-999.0
193,loan,2023-10-26,90.02,repayment,1.11
193,loan,2024-11-09,105.5,repayment,1.03
194,account,2024-07-25,218.09,transfer_out,3.15
194,account,2025-03-04,57.53,withdrawal,0.77
194,account,2024-07-06,50.58,transfer_in,0.0
194,account,2024-06-03,154.34,withdrawal,1.63
194,account,2024-03-25,29.92,withdrawal,0.54
194,account,2025-10-31,154.22,transfer_in,0.0
194,account,2025-09-27,40.15,transfer_out,0.25
194,card,2024-11-13,99999.0,purchase,1178.93
194,card,2025-01-25,8.46,refund,-0.17
194,card,2024-08-11,609.56,purchase,9.56
194,card,2024-08-04,20.2,withdrawal,0.36
194,card,2025-06-05,48.21,purchase,0.68
194,card,2025-01-13,48.58,refund,-0.77
194,card,2024-07-02,3.45,withdrawal,0.04
194,loan,2025-01-12,314.48,interest,3.31
194,loan,2023-11-17,34.33,repayment,0.24
194,loan,2025-04-23,13.82,repayment,0.19
194,loan,2024-02-27,180.41,,
195,account,2024-11-07,0.0,transfer_in,0.0
195,card,2023-12-16,47.52,withdrawal,0.53
195,card,2024-07-25,16.28,purchase,0.19
195,card,2024-03-30,324.86,withdrawal,3.49
195,loan,2024-10-28,15.96,interest,0.19
196,card,2025-01-09,141.13,purchase,2.03
196,card,2025-02-04,110.31,purchase,1.2
196,card,2025-02-15,40.17,fee,0.44
196,loan,2024-12-31,0.0,repayment,0.0
196,loan,2024-08-11,17.55,interest,0.24
196,loan,2024-07-16,-100.0,,
197,account,2023-11-11,257.96,deposit,0.0
197,account,2023-04-11,176.34,transfer_out,0.95
197,account,2022-05-20,128.25,deposit,0.0
197,account,2024-01-12,99999.0,withdrawal,1569.79
197,account,2023-07-11,133.6,deposit,0.0
197,card,2022-10-25,136.96,purchase,1.83
197,card,2022-08-18,227.38,purchase,3.42
197,card,2023-08-12,18.11,refund,-0.31
197,card,2024-02-03,248.77,purchase,3.65
197,card,2022-10-05,99999.0,purchase,1188.74
197,card,2023-10-16,59.6,purchase,0.63
197,loan,2023-04-14,15.72,interest,0.24
197,loan,2023-05-31,32.78,repayment,0.36
197,loan,2022-08-30,114.08,repayment,1.47
197,loan,2022-12-26,158.53,repayment,1.39
197,loan,2023-08-24,10.61,fee,0.16
198,account,2024-03-07,70.88,deposit,0.0
198,account,2024-01-05,31.63,withdrawal,0.35
198,account,2023-06-01,99999.0,transfer_in,0.0
198,card,2023-05-14,12.3,purchase,0.19
198,card,2022-09-12,99999.0,withdrawal,1880.02
198,card,2023-10-10,137.19,fee,2.18
198,card,2024-03-20,31.63,purchase,0.5
198,card,2023-03-09,50.25,purchase,0.84
198,loan,2022-11-03,41.9,repayment,0.51
198,loan,2023-11-21,234.36,interest,0.0
198,loan,2022-08-19,99999.0,repayment,1091.71
198,loan,2022-09-07,50.6,,
198,loan,2024-01-29,5.21,repayment,0.08
198,loan,2024-03-23,99999.0,repayment,735.58
198,loan,2023-06-06,201.58,repayment,2.72
199,card,2024-02-25,1.45,refund,-0.02
199,card,2024-05-14,177.79,fee,2.25
199,card,2024-12-19,182.66,refund,-2.22
199,card,2025-06-07,15.56,withdrawal,0.22
199,card,2024-08-04,77.33,refund,-1.16
199,card,2025-02-03,11.22,fee,0.12
199,card,2025-06-29,34.49,purchase,0.67
200,account,2022-08-31,135.63,deposit,0.0
200,account,2023-09-14,64.41,deposit,0.0
200,account,2023-01-03,191.61,withdrawal,2.82
200,card,2023-07-26,99999.0,,
200,card,2023-06-27,92.17,purchase,1.8
200,card,2023-11-21,164.7,purchase,3.21
200,card,2023-05-02,120.72,purchase,1.24
200,card,2023-11-28,129.75,withdrawal,2.35
200,card,2023-11-12,40.99,purchase,0.73
200,card,2022-12-02,45.36,purchase,0.81
200,loan,2023-02-02,99999.0,repayment,881.86
200,loan,2023-06-25,343.14,repayment,4.79
200,loan,2023-03-20,11.13,repayment,0.15
200,loan,2023-09-01,111.09,fee,1.51
200,loan,2024-03-04,170.7,repayment,1.15
200,loan,2023-04-16,23.71,repayment,0.3
200,loan,2023-12-06,28.14,interest,0.46
200,loan,2022-10-14,124.6,,
201,account,2024-11-01,274.31,transfer_out,3.96
201,account,2023-12-17,96.5,deposit,0.0
201,card,2024-08-23,35.3,purchase,0.46
201,card,2023-10-24,71.73,withdrawal,0.74
201,card,2023-10-26,111.01,purchase,1.96
201,card,2024-03-17,31.94,purchase,0.36
201,card,2023-09-19,320.17,purchase,0.0
201,loan,2025-03-22,99999.0,fee,1900.87
201,loan,2024-04-27,104.42,repayment,1.09
201,loan,2024-05-29,-100.0,repayment,-1.24
201,loan,2025-02-23,41.04,fee,0.46
202,card,2024-07-05,260.33,purchase,4.5
202,card,2024-02-04,0.0,withdrawal,
202,card,2023-12-19,168.78,purchase,3.15
202,card,2024-09-30,57.87,purchase,0.61
202,card,2024-12-04,96.99,purchase,1.64
202,card,2023-10-08,5.1,purchase,0.08
202,loan,2024-05-10,62.87,interest,-999.0
202,loan,2025-06-14,248.75,repayment,2.1
202,loan,2025-04-27,38.77,interest,0.42
202,loan,2025-05-31,99999.0,repayment,952.89
202,loan,2025-03-21,112.44,repayment,1.01
202,loan,2024-11-05,17.44,repayment,0.21
202,loan,2024-04-29,129.39,fee,2.44
202,loan,2025-03-08,29.39,repayment,0.26
203,card,2023-07-21,53.28,purchase,0.72
203,card,2023-12-31,196.11,purchase,2.54
203,card,2023-08-01,5.5,purchase,-999.0
203,card,2024-08-15,293.93,withdrawal,4.11
203,card,2023-12-28,14.25,purchase,0.25
203,card,2023-04-21,134.92,purchase,1.73
203,card,2024-01-24,163.6,purchase,2.28
203,card,2023-11-17,3.44,purchase,0.05
203,loan,2023-07-28,136.07,repayment,1.13
203,loan,2023-09-27,122.79,repayment,1.19
203,loan,2024-09-20,70.09,repayment,0.59
203,loan,2023-12-19,76.27,repayment,0.4
203,loan,2023-02-15,13.13,fee,-999.0
203,loan,2024-02-28,26.95,repayment,0.4
204,card,2024-07-28,12.25,purchase,0.13
204,card,2024-11-01,25.47,purchase,0.39
204,card,2024-08-05,110.14,withdrawal,1.77
204,card,2025-04-12,371.17,fee,5.13
204,loan,2025-03-06,-100.0,repayment,-1.49
204,loan,2023-07-29,49.31,interest,0.54
204,loan,2025-02-20,55.43,interest,0.83
204,loan,2024-02-12,153.06,repayment,1.85
204,loan,2024-02-22,79.4,repayment,1.03
204,loan,2023-09-13,37.33,repayment,0.28
204,loan,2024-12-25,99999.0,repayment,921.38
205,account,2023-07-20,20.92,withdrawal,0.22
205,account,2023-09-17,-100.0,transfer_in,0.0
205,account,2022-10-01,5.49,withdrawal,0.06
205,account,2023-07-29,204.14,withdrawal,3.88
205,card,2023-03-13,0.0,purchase,0.0
205,card,2023-12-25,37.53,fee,0.43
205,card,2023-02-18,269.07,purchase,3.94
205,loan,2023-08-15,42.82,,
205,loan,2023-01-04,2.75,fee,0.05
205,loan,2022-06-23,16.91,repayment,0.11
205,loan,2022-05-12,99999.0,repayment,1113.78
205,loan,2022-06-17,42.85,fee,0.7
205,loan,2023-07-03,161.4,repayment,1.02
205,loan,2023-02-18,48.32,interest,0.51
205,loan,2023-12-31,99999.0,repayment,1232.53
205,loan,2022-07-05,-100.0,repayment,-1.5
206,account,2024-01-13,22.35,withdrawal,0.32
206,account,2023-10-31,0.0,transfer_in,0.0
206,account,2024-02-11,26.88,transfer_in,0.0
206,account,2024-06-29,82.42,deposit,0.0
206,account,2024-10-05,232.88,transfer_in,0.0
206,account,2024-03-06,102.6,deposit,0.0
206,account,2024-12-09,46.23,deposit,0.0
207,account,2024-05-28,55.91,transfer_out,0.68
207,account,2023-12-21,215.85,transfer_out,2.03
207,account,2024-08-26,224.42,transfer_in,0.0
207,account,2023-04-26,149.07,transfer_in,0.0
207,account,2024-08-24,99.33,deposit,0.0
207,card,2023-11-17,81.8,purchase,1.32
207,card,2025-01-17,9.89,withdrawal,0.16
207,card,2023-07-30,95.5,purchase,1.32
207,card,2024-10-02,51.4,purchase,1.02
207,loan,2023-12-12,34.12,,
207,loan,2024-12-02,99999.0,repayment,1141.34
207,loan,2024-04-29,76.47,repayment,0.53
207,loan,2023-07-29,37.78,repayment,0.53
208,card,2024-02-17,0.48,purchase,0.0
208,card,2023-02-25,352.78,withdrawal,4.56
209,card,2024-01-27,68.05,purchase,0.79
209,card,2023-10-21,55.75,withdrawal,0.89
209,loan,2022-11-03,32.83,repayment,0.48
210,account,2024-03-11,101.9,transfer_out,1.15
210,account,2023-11-02,51.43,transfer_in,0.0
210,account,2023-04-26,75.1,deposit,0.0
210,account,2022-10-27,86.14,transfer_out,0.91
210,card,2023-01-27,15.25,purchase,0.16
210,card,2023-08-20,251.1,withdrawal,4.05
210,card,2023-11-19,11.35,purchase,0.19
210,card,2022-09-17,545.04,purchase,8.17
210,card,2023-01-26,195.36,purchase,2.68
210,loan,2022-11-12,100.42,repayment,1.28
211,account,2024-08-23,19.28,transfer_out,0.23
211,account,2025-11-03,99999.0,deposit,0.0
211,account,2025-08-29,31.98,withdrawal,0.48
211,account,2025-12-02,220.23,deposit,0.0
211,account,2024-09-09,206.01,deposit,0.0
211,account,2025-01-24,0.0,withdrawal,0.0
211,account,2024-05-02,101.59,transfer_out,1.39
211,account,2025-07-26,102.52,deposit,0.0
211,loan,2024-11-03,50.05,interest,0.68
211,loan,2025-08-23,60.61,interest,1.06
211,loan,2025-12-06,99.03,interest,1.97
212,card,2024-08-11,39.17,purchase,0.77
212,card,2024-08-05,3.49,withdrawal,0.06
212,card,2023-08-10,387.61,purchase,5.92
212,card,2024-07-06,61.16,purchase,0.63
212,card,2024-06-29,38.75,fee,0.64
212,card,2024-08-28,94.98,purchase,1.77
212,card,2024-09-19,21.1,fee,0.38
213,account,2024-08-31,66.22,withdrawal,1.27
213,account,2023-10-30,36.91,withdrawal,0.74
213,account,2023-09-24,99999.0,,
213,account,2024-09-03,198.37,withdrawal,2.0
213,account,2024-10-10,99999.0,withdrawal,1767.4
213,account,2024-12-27,56.48,withdrawal,0.6
213,account,2025-01-03,130.67,transfer_in,0.0
214,card,2024-12-15,35.96,fee,0.38
214,card,2025-02-12,50.88,withdrawal,0.53
214,card,2025-03-29,169.56,purchase,2.36
214,card,2025-02-15,100.51,withdrawal,1.71
214,loan,2024-05-15,77.76,repayment,0.83
214,loan,2023-11-14,274.81,,
214,loan,2023-12-20,242.27,repayment,1.41
214,loan,2025-02-03,318.03,repayment,2.88
214,loan,2023-07-08,75.43,repayment,0.72
214,loan,2024-06-28,60.59,repayment,0.63
214,loan,2024-05-25,1.8,interest,0.04
214,loan,2024-09-14,5.08,repayment,0.07
214,loan,2024-06-06,190.46,repayment,2.65
214,loan,2025-03-20,84.65,repayment,0.7
214,loan,2024-05-04,48.57,repayment,0.65
214,loan,2024-02-08,137.15,repayment,1.75
215,account,2023-12-13,0.0,deposit,0.0
215,account,2024-12-25,136.51,withdrawal,0.0
215,account,2023-12-12,68.02,deposit,0.0
215,account,2023-07-23,21.98,transfer_in,0.0
215,loan,2024-07-08,76.0,repayment,0.53
215,loan,2023-09-02,37.28,repayment,0.26
215,loan,2023-12-14,141.89,interest,2.47
215,loan,2024-05-24,35.21,repayment,0.45
216,card,2022-11-01,265.35,fee,5.27
216,card,2024-01-14,5.06,refund,-0.08
216,card,2024-02-27,-100.0,fee,-1.77
216,card,2024-04-09,99999.0,fee,1581.58
216,card,2023-04-26,-100.0,purchase,-1.33
216,card,2023-07-12,122.35,purchase,1.63
216,loan,2023-11-05,135.98,repayment,2.04
218,account,2024-12-12,38.96,transfer_out,0.53
218,account,2023-12-24,65.89,transfer_out,0.76
218,account,2025-06-22,67.98,deposit,0.0
218,account,2025-01-29,143.07,transfer_in,0.0
218,account,2024-09-08,305.0,deposit,0.0
218,card,2024-07-19,99999.0,purchase,1331.4
218,card,2024-09-21,30.43,purchase,0.59
218,card,2024-09-14,111.73,purchase,1.69
219,account,2024-07-19,141.14,deposit,0.0
219,account,2024-12-24,36.13,withdrawal,0.56
219,account,2024-06-11,209.2,transfer_in,0.0
219,account,2024-03-06,12.21,withdrawal,
219,account,2025-08-20,55.06,transfer_in,0.0
219,card,2024-03-01,62.75,,
219,card,2024-03-31,-100.0,,
219,loan,2024-07-19,20.0,repayment,0.17
219,loan,2025-07-24,98.35,interest,1.79
219,loan,2025-07-17,184.27,fee,0.0
219,loan,2025-07-30,33.96,repayment,0.42
219,loan,2024-01-04,40.98,repayment,0.59
219,loan,2025-07-09,28.61,fee,0.32
219,loan,2024-06-29,17.56,repayment,0.11
219,loan,2025-05-21,60.32,repayment,0.68
219,loan,2025-04-13,0.0,,
220,account,2024-01-27,23.01,transfer_out,0.24
220,account,2023-08-13,26.84,deposit,0.0
220,account,2023-03-09,30.56,deposit,0.0
220,account,2023-08-01,226.21,transfer_in,0.0
220,account,2022-07-03,42.15,transfer_in,0.0
220,account,2022-12-07,169.38,withdrawal,2.79
220,account,2023-02-20,11.47,deposit,0.0
220,account,2022-09-25,6.34,transfer_in,0.0
220,account,2022-08-21,11.73,withdrawal,0.13
220,account,2023-11-02,1.97,deposit,0.0
220,account,2022-10-13,45.22,transfer_in,0.0
220,loan,2023-05-11,177.69,repayment,2.61
220,loan,2023-10-09,41.22,interest,0.0
220,loan,2023-01-20,37.36,repayment,0.25
220,loan,2022-06-05,216.31,repayment,1.59
221,card,2024-09-11,66.99,withdrawal,0.7
221,card,2023-12-23,6.0,purchase,0.08
221,card,2024-03-29,176.86,purchase,3.02
221,card,2024-10-31,157.58,purchase,1.9
222,account,2024-10-23,123.28,deposit,0.0
222,account,2023-11-27,131.34,deposit,0.0
222,account,2024-02-21,56.6,deposit,0.0
222,account,2023-10-11,31.05,withdrawal,0.42
222,account,2023-06-22,76.13,deposit,0.0
222,account,2024-07-10,0.0,deposit,0.0
222,account,2023-11-27,170.49,deposit,0.0
